22	-4.50295	10973
15	-5.65487	2048
15	-5.65487	2118
15	-5.68977	2183
15	-5.72468	2268
15	-5.72468	2351
15	-5.75959	2433
15	-5.79449	2536
15	-5.79449	2656
15	-5.8294	2777
15	-5.86431	2921
15	-5.86431	3078
15	-5.89921	3247
15	-5.93412	3397
15	-5.93412	3374
15	-5.96903	3335
15	-6.00393	3318
15	-6.00393	3296
15	-6.03884	3286
15	-6.07375	3266
15	-6.07375	3254
15	-6.10865	3240
15	-6.14356	3221
15	-6.14356	3218
15	-6.17847	3206
15	-6.21337	3199
15	-6.21337	3211
15	-6.24828	3211
15	-0	3210
15	-0	3212
15	-0.0349066	3205
15	-0.0698132	3205
15	-0.0698132	3211
15	-0.10472	3221
15	-0.139626	3230
15	-0.139626	3249
15	-0.174533	3261
15	-0.20944	3271
15	-0.20944	3297
15	-0.244346	3311
15	-0.279253	3335
15	-0.279253	3370
15	-0.314159	3403
15	-0.349066	3300
15	-0.349066	3102
15	-0.383972	2953
15	-0.418879	2783
15	-0.453786	2646
15	-0.453786	2537
15	-0.488692	2430
15	-0.523599	2337
15	-0.523599	2248
15	-0.558505	2171
15	-0.593412	2089
15	-0.593412	2027
15	-0.628319	1965
15	-0.663225	1914
15	-0.663225	1843
15	-0.698132	1799
15	-0.733038	1747
15	-0.767945	1707
15	-0.767945	1672
15	-0.802851	1636
15	-0.837758	1604
15	-0.837758	1566
15	-0.872665	1534
15	-0.907571	1506
15	-0.907571	1479
15	-0.942478	1462
15	-0.977384	1436
15	-0.977384	1414
15	-1.01229	1392
15	-1.0472	1370
15	-1.0472	1350
15	-1.0821	1339
15	-1.11701	1325
15	-1.11701	1312
15	-1.15192	1295
15	-1.18682	1284
15	-1.22173	1274
15	-1.22173	1260
15	-1.25664	1255
15	-1.29154	1244
15	-1.29154	1233
15	-1.32645	1230
15	-1.36136	1224
15	-1.36136	1214
15	-1.39626	1212
15	-1.43117	1208
15	-1.43117	1204
15	-1.46608	1203
15	-1.50098	1197
15	-1.50098	1197
15	-1.53589	1196
15	-1.5708	1197
15	-1.6057	1197
15	-1.6057	1197
15	-1.64061	1199
15	-1.67552	1208
15	-1.67552	1210
15	-1.71042	1212
15	-1.74533	1214
15	-1.74533	1226
15	-1.78024	1229
15	-1.81514	1238
15	-1.81514	1168
15	-1.85005	1075
15	-1.88496	991
15	-1.91986	926
15	-1.91986	864
15	-1.95477	814
15	-1.98968	768
15	-2.02458	730
15	-2.02458	693
15	-2.05949	662
15	-2.0944	636
15	-2.1293	610
15	-2.1293	588
15	-2.16421	565
15	-2.19911	545
15	-2.19911	528
15	-2.23402	512
15	-2.26893	497
15	-2.30383	483
15	-2.30383	469
15	-2.33874	458
15	-2.37365	446
15	-2.37365	436
15	-2.40855	428
15	-2.44346	418
15	-2.47837	409
15	-2.47837	402
15	-2.51327	394
15	-2.54818	388
15	-2.54818	382
15	-2.58309	376
15	-2.61799	371
15	-2.6529	366
15	-2.6529	362
15	-2.68781	357
15	-2.72271	353
15	-2.75762	349
15	-2.75762	347
15	-2.79253	342
15	-2.82743	340
15	-2.82743	338
15	-2.86234	335
15	-2.89725	333
15	-2.93215	332
15	-2.93215	330
15	-2.96706	329
15	-3.00197	328
15	-3.00197	327
15	-3.03687	326
15	-3.07178	325
15	-3.10669	325
15	-3.10669	325
15	-3.14159	325
15	-3.14159	325
15	-3.1765	325
15	-3.21141	326
15	-3.24631	327
15	-3.24631	328
15	-3.28122	330
15	-3.31613	331
15	-3.31613	332
15	-3.35103	334
15	-3.38594	336
15	-3.38594	339
15	-3.42085	340
15	-3.45575	344
15	-3.45575	347
15	-3.49066	350
15	-3.52557	353
15	-3.52557	357
15	-3.56047	361
15	-3.59538	366
15	-3.59538	370
15	-3.63028	375
15	-3.66519	379
15	-3.7001	385
15	-3.7001	391
15	-3.735	398
15	-3.76991	404
15	-3.76991	412
15	-3.80482	420
15	-3.80482	428
15	-3.83972	436
15	-3.87463	446
15	-3.87463	455
15	-3.90954	467
15	-3.94444	479
15	-3.94444	491
15	-3.97935	503
15	-4.01426	517
15	-4.01426	532
15	-4.04916	548
15	-4.08407	565
15	-4.08407	584
15	-4.11898	605
15	-4.15388	626
15	-4.15388	650
15	-4.18879	676
15	-4.2237	707
15	-4.2237	737
15	-4.2586	774
15	-4.29351	812
15	-4.29351	859
15	-4.32842	908
15	-4.36332	967
15	-4.36332	1032
15	-4.39823	1107
15	-4.43314	1194
15	-4.43314	1243
15	-4.46804	1230
15	-4.50295	1225
15	-4.50295	1214
15	-4.53786	1212
15	-4.57276	1210
15	-4.57276	1204
15	-4.60767	1203
15	-4.64258	1197
15	-4.67748	1197
15	-4.67748	1197
15	-4.71239	1197
15	-4.7473	1195
15	-4.7473	1198
15	-4.7822	1207
15	-4.81711	1209
15	-4.81711	1211
15	-4.85202	1213
15	-4.88692	1220
15	-4.92183	1228
15	-4.92183	1232
15	-4.95674	1244
15	-4.99164	1249
15	-4.99164	1257
15	-5.02655	1266
15	-5.06145	1277
15	-5.06145	1294
15	-5.09636	1311
15	-5.13127	1318
15	-5.16617	1335
15	-5.16617	1350
15	-5.20108	1370
15	-5.23599	1390
15	-5.23599	1413
15	-5.27089	1435
15	-5.3058	1455
15	-5.3058	1479
15	-5.34071	1506
15	-5.37561	1536
15	-5.41052	1565
15	-5.41052	1598
15	-5.44543	1638
15	-5.48033	1673
15	-5.48033	1711
15	-5.51524	1770
15	-5.55015	1802
15	-5.55015	1847
15	-5.58505	1920
15	-5.61996	1970
15	-5.65487	2039
15	-5.65487	2113
15	-5.68977	2181
15	-5.72468	2268
15	-5.72468	2365
15	-5.75959	2454
15	-5.79449	2560
15	-5.79449	2692
15	-5.8294	2829
15	-5.86431	2992
15	-5.89921	3169
15	-5.89921	3359
15	-5.93412	3359
15	-5.96903	3345
15	-5.96903	3310
15	-6.00393	3300
15	-6.03884	3279
15	-6.07375	3257
15	-6.07375	3234
15	-6.10865	3226
15	-6.14356	3215
15	-6.14356	3207
15	-6.17847	3200
15	-6.21337	3198
15	-6.21337	3196
15	-6.24828	3189
15	-0	3191
15	-0.0349066	3204
15	-0.0349066	3205
15	-0.0698132	3213
15	-0.10472	3219
15	-0.10472	3227
