1215	193.5	0
1215	227	0
1215	260.5	0
1215	294	0
1215	327.5	0
1215	361	0
1215	394.5	0
1228.95	428	-0.0720919
1215	461.5	0
1215	495	0
1215	528.5	0
1215	562	0
1215	595.5	0
1215	629	0
1268.09	580.192	-0.0940475
1215	696	0
1215	729.5	0
1215	763	0
1215	796.5	0
1215	830	0
1215	863.5	0
1140.94	897	-0.095806
1261.11	843.375	0.00499989
1215	964	0
1215	997.5	0
1215	1031	0
1215	1064.5	0
1215	1098	0
1215	1131.5	0
1215	1165	0
1309.33	1147.01	-0.10723
1215	1232	0
1240.01	1223.44	-0.124046
1215	1299	0
1212.81	1332.5	-0.106272
1215	1366	0
1215	1399.5	0
1215	1433	0
1215	1466.5	0
1306.68	1421.1	-0.11256
1215	1533.5	0
1211.15	1567	-0.136514
1215	1600.5	0
1215	1634	0
1215	1667.5	0
1215	1701	0
1275.04	1688.64	-0.120502
1215	1768	0
1192.52	1801.5	-0.11508
1215	1835	0
1215	1868.5	0
1308.37	1841.04	-0.12537
1198.87	1835.58	-0.00046895
1193.09	1969	-0.112106
1215	2002.5	0
1215	2036	0
1292.88	2028.29	-0.12746
1215	2103	0
1162.71	2136.5	0.0268705
1215	2170	0
1215	2203.5	0
1260.83	2179.19	-0.102668
1215	2270.5	0
1215	2304	0
1215	2337.5	0
1215	2371	0
1193.88	2404.5	-0.15763
1215	2438	0
1215	2471.5	0
1286.94	2483.65	-0.11805
1215	2538.5	0
1215	2572	0
1215	2605.5	0
1215	2639	0
1215.24	2697.77	-0.148792
1215	2706	0
1215	2739.5	0
1215	2773	0
1201.29	2719.9	-0.00404796
1215	2840	0
1215	2873.5	0
1215	2907	0
1215.76	3008.25	-0.161987
1215	2974	0
1215	3007.5	0
1312.65	3092.56	-0.152987
1215	3074.5	0
1215	3108	0
1215	3141.5	0
1215	3175	0
1215	3208.5	0
1215	3242	0
1215	3275.5	0
1313.39	3377.17	-0.140358
1213.43	3301.57	0.00214058
1215	3376	0
1215	3409.5	0
1215	3443	0
1215	3476.5	0
