15	-3.00197	273
15	-1.15192	529
15	-1.15192	549
15	-1.18682	571
15	-1.18682	598
15	-1.22173	625
15	-1.25664	657
15	-1.25664	691
15	-1.29154	731
15	-1.29154	775
15	-1.32645	826
15	-1.32645	884
15	-1.36136	952
15	-1.36136	1028
15	-1.39626	1123
15	-1.39626	1215
15	-1.43117	1213
15	-1.43117	1210
15	-1.46608	1208
15	-1.50098	1208
15	-1.50098	1203
15	-1.53589	1198
15	-1.53589	1197
15	-1.5708	1197
15	-1.6057	1197
15	-1.6057	1197
15	-1.64061	1197
15	-1.64061	1199
15	-1.67552	1204
15	-1.71042	1208
15	-1.71042	1209
15	-1.74533	1211
15	-1.74533	1215
15	-1.78024	1225
15	-1.78024	1228
15	-1.81514	1229
15	-1.85005	1242
15	-1.85005	1247
15	-1.88496	1250
15	-1.88496	1257
15	-1.91986	1272
15	-1.95477	1276
15	-1.95477	1292
15	-1.98968	1304
15	-1.98968	1313
15	-2.02458	1320
15	-2.05949	1335
15	-2.05949	1350
15	-2.0944	1366
15	-2.0944	1376
15	-2.1293	1394
15	-2.1293	1416
15	-2.16421	1437
15	-2.19911	1453
15	-2.19911	1477
15	-2.23402	1493
15	-2.23402	1512
15	-2.26893	1538
15	-2.30383	1566
15	-2.30383	1595
15	-2.33874	1632
15	-2.33874	1667
15	-2.37365	1683
15	-2.37365	1716
15	-2.40855	1771
15	-2.44346	1800
15	-2.44346	1840
15	-2.47837	1884
15	-2.47837	1930
15	-2.51327	1990
15	-2.54818	2044
15	-2.54818	2106
15	-2.58309	2159
15	-2.58309	2222
15	-2.61799	2311
15	-2.6529	2381
15	-2.6529	2466
15	-2.68781	2553
15	-2.68781	2668
15	-2.72271	2781
15	-2.72271	2902
15	-2.75762	3039
15	-2.79253	3194
15	-2.79253	3355
15	-2.82743	3507
15	-2.82743	3492
15	-2.86234	3446
15	-2.89725	3431
15	-2.89725	3412
15	-2.93215	3399
15	-2.93215	3385
15	-2.96706	3363
15	-3.00197	3342
15	-3.00197	3332
15	-3.03687	3333
15	-3.03687	3324
15	-3.07178	3323
15	-3.10669	3311
15	-3.10669	3310
15	3.14159	3305
15	3.14159	3301
15	3.10669	3308
15	3.07178	3310
15	3.07178	3308
15	3.03687	3314
15	3.03687	3322
15	3.00197	3324
15	2.96706	3344
15	2.96706	3361
15	2.93215	3373
15	2.93215	3379
15	2.89725	3399
15	2.86234	3422
15	2.86234	3441
15	2.82743	3457
15	2.82743	3479
15	2.79253	3497
14	2.75762	3335
15	2.75762	3150
15	2.72271	2999
15	2.68781	2865
15	2.68781	2730
15	2.6529	2621
15	2.6529	2520
15	2.61799	2418
15	2.58309	2339
15	2.58309	2268
15	2.54818	2184
15	2.54818	2128
15	2.51327	2056
15	2.47837	2005
15	2.47837	1932
15	2.44346	1896
15	2.40855	1839
15	2.40855	1799
15	2.37365	1759
15	2.37365	1711
15	2.33874	1677
15	2.30383	1653
15	2.30383	1619
15	2.26893	1591
15	2.26893	1560
15	2.23402	1524
15	2.19911	1506
15	2.19911	1482
15	2.16421	1462
15	2.1293	1439
15	2.1293	1420
15	2.0944	1397
15	2.0944	1386
15	2.05949	1368
15	2.02458	1349
15	2.02458	1334
15	1.98968	1320
15	1.98968	1313
15	1.95477	1297
15	1.91986	1292
15	1.91986	1276
15	1.88496	1268
15	1.85005	1258
15	1.85005	1255
15	1.81514	1240
15	1.81514	1237
15	1.78024	1230
15	1.74533	1225
15	1.74533	1219
15	1.71042	1212
15	1.71042	1211
15	1.67552	1209
15	1.64061	1208
15	1.64061	1204
15	1.6057	1198
15	1.6057	1196
15	1.5708	1197
15	1.53589	1195
15	1.53589	1197
15	1.50098	1198
15	1.46608	1199
15	1.46608	1203
15	1.43117	1209
15	1.43117	1210
15	1.39626	1213
15	1.36136	1227
15	1.36136	1085
15	1.32645	977
15	1.29154	884
15	1.29154	813
15	1.25664	753
15	1.22173	700
15	1.22173	653
15	1.18682	615
15	1.15192	581
15	1.15192	549
15	1.11701	524
15	1.0821	498
15	1.0472	476
15	1.0472	457
15	1.01229	439
15	0.977384	422
15	0.977384	407
15	0.942478	392
15	0.907571	380
15	0.907571	368
15	0.872665	358
15	0.837758	347
15	0.837758	338
15	0.802851	329
15	0.767945	321
15	0.733038	315
15	0.733038	308
15	0.698132	302
15	0.698132	296
15	0.663225	291
15	0.628319	285
15	0.628319	281
15	0.593412	277
15	0.558505	273
15	0.558505	269
15	0.523599	265
15	0.488692	262
15	0.453786	259
15	0.453786	256
15	0.418879	253
15	0.418879	251
15	0.383972	248
15	0.349066	246
15	0.314159	244
15	0.314159	242
15	0.314159	241
15	0.244346	239
15	0.20944	237
15	0.20944	236
15	0.20944	235
15	0.174533	234
15	0.174533	233
15	0.139626	232
15	0.10472	232
15	0.10472	231
15	0.0698132	230
15	0.0698132	230
15	0	230
15	0	230
15	-0.0349066	230
15	-0.0349066	230
15	-0.0349066	230
15	-0.10472	230
15	-0.10472	231
15	-0.139626	231
15	-0.139626	232
15	-0.174533	233
15	-0.20944	234
15	-0.20944	234
15	-0.244346	235
15	-0.279253	236
15	-0.279253	237
15	-0.279253	239
15	-0.314159	241
14	-0.349066	242
15	-0.349066	244
15	-0.418879	246
15	-0.418879	248
15	-0.418879	250
15	-0.453786	252
14	-0.488692	255
15	-0.488692	257
15	-0.488692	260
15	-0.523599	263
15	-0.558505	266
15	-0.558505	269
15	-0.593412	272
15	-0.593412	276
15	-0.628319	280
15	-0.663225	284
15	-0.663225	288
15	-0.698132	293
15	-0.698132	298
15	-0.733038	303
15	-0.733038	308
15	-0.767945	314
15	-0.802851	320
15	-0.802851	326
15	-0.837758	335
15	-0.837758	342
15	-0.872665	351
15	-0.907571	359
15	-0.907571	368
15	-0.942478	379
15	-0.942478	389
15	-0.977384	401
15	-1.01229	413
15	-1.01229	427
15	-1.0472	442
15	-1.0472	457
15	-1.0821	472
15	-1.0821	491
15	-1.11701	511
15	-1.15192	532
15	-1.15192	555
15	-1.18682	580
15	-1.18682	611
15	-1.22173	642
15	-1.22173	672
15	-1.25664	718
15	-1.29154	761
15	-1.29154	812
15	-1.32645	870
15	-1.32645	941
15	-1.36136	1026
15	-1.36136	1118
15	-1.39626	1219
15	-1.43117	1212
15	-1.43117	1210
15	-1.46608	1209
15	-1.50098	1203
15	-1.50098	1201
15	-1.53589	1197
15	-1.53589	1197
15	-1.5708	1198
15	-1.6057	1197
15	-1.6057	1197
15	-1.64061	1198
15	-1.67552	1198
15	-1.67552	1209
15	-1.71042	1209
15	-1.74533	1211
15	-1.74533	1213
