8130.57	1433.64
-188.091	-258.885
-192.794	-265.358
-188.448	-279.386
-194.04	-287.676
-189.711	-303.601
-195.54	-312.93
-190.5	-329.956
-197.5	-342.08
-191.544	-360.243
-199.525	-375.253
-193.322	-396.368
-201.651	-413.445
-194.827	-437.588
-204.182	-458.6
-197.043	-487.699
-206.783	-511.805
-199.056	-546.901
-209.658	-576.032
-200.861	-618.187
-213.531	-657.18
-203.972	-711.334
-219.132	-764.203
-208.053	-834.454
-226.197	-907.227
-213.525	-1004.56
-235.772	-1109.22
-209.246	-1186.69
-209.246	-1186.69
-167.425	-1191.29
-166.59	-1185.35
-125.643	-1195.42
-83.4287	-1193.09
-83.7775	-1198.07
-41.7747	-1196.27
-41.7747	-1196.27
-2.20069e-13	-1198
-2.2062e-13	-1201
41.9841	-1202.27
83.7078	-1197.08
84.0566	-1202.06
126.584	-1204.37
126.688	-1205.36
169.095	-1203.18
169.095	-1203.18
213.066	-1208.36
255.731	-1203.12
257.395	-1210.95
301.193	-1208.02
302.402	-1212.87
347.854	-1213.11
349.508	-1218.88
393.997	-1212.6
397.705	-1224.01
442.916	-1216.9
491.109	-1215.54
492.608	-1219.25
541.773	-1216.84
545.841	-1225.98
595.308	-1220.56
601.007	-1232.25
653.504	-1229.06
701.5	-1215.03
710.5	-1230.62
763.614	-1222.04
775.802	-1241.54
828.724	-1228.63
841.585	-1247.7
899.899	-1238.61
916.357	-1261.26
974.592	-1247.42
1027.82	-1224.91
1052.24	-1254.01
1117.45	-1241.05
1138.86	-1264.83
1206.62	-1249.49
1232.32	-1276.11
1296.25	-1251.77
1374.82	-1237.89
1410.49	-1270.01
1479.23	-1241.22
1516	-1272.08
1616.21	-1262.72
1658.76	-1295.97
1747.48	-1269.62
1839.63	-1240.85
1904.3	-1284.47
2009.03	-1255.38
2076.87	-1297.77
2197.97	-1269
2292.37	-1323.5
2430.75	-1292.46
2526.11	-1343.16
2692.79	-1313.36
2868.53	-1277.15
2998.26	-1334.91
3215.47	-1299.14
3287.79	-1328.35
3307.72	-1203.91
3290.8	-1197.75
8130.57	1433.64
-188.091	-258.885
-192.794	-265.358
-188.448	-279.386
-194.04	-287.676
-189.711	-303.601
-195.54	-312.93
-190.5	-329.956
-197.5	-342.08
-191.544	-360.243
-199.525	-375.253
-193.322	-396.368
-201.651	-413.445
-194.827	-437.588
-204.182	-458.6
-197.043	-487.699
-206.783	-511.805
-199.056	-546.901
-209.658	-576.032
-200.861	-618.187
-213.531	-657.18
-203.972	-711.334
-219.132	-764.203
-208.053	-834.454
-226.197	-907.227
-213.525	-1004.56
-235.772	-1109.22
-209.246	-1186.69
-209.246	-1186.69
-167.425	-1191.29
-166.59	-1185.35
-125.643	-1195.42
-83.4287	-1193.09
-83.7775	-1198.07
-41.7747	-1196.27
-41.7747	-1196.27
-2.20069e-13	-1198
-2.2062e-13	-1201
41.9841	-1202.27
83.7078	-1197.08
84.0566	-1202.06
126.584	-1204.37
126.688	-1205.36
169.095	-1203.18
169.095	-1203.18
213.066	-1208.36
255.731	-1203.12
257.395	-1210.95
301.193	-1208.02
302.402	-1212.87
347.854	-1213.11
349.508	-1218.88
393.997	-1212.6
397.705	-1224.01
442.916	-1216.9
491.109	-1215.54
492.608	-1219.25
541.773	-1216.84
545.841	-1225.98
595.308	-1220.56
601.007	-1232.25
653.504	-1229.06
701.5	-1215.03
710.5	-1230.62
763.614	-1222.04
775.802	-1241.54
828.724	-1228.63
841.585	-1247.7
899.899	-1238.61
916.357	-1261.26
974.592	-1247.42
1027.82	-1224.91
1052.24	-1254.01
1117.45	-1241.05
1138.86	-1264.83
1206.62	-1249.49
1232.32	-1276.11
1296.25	-1251.77
1374.82	-1237.89
1410.49	-1270.01
1479.23	-1241.22
1516	-1272.08
1616.21	-1262.72
1658.76	-1295.97
1747.48	-1269.62
1839.63	-1240.85
1904.3	-1284.47
2009.03	-1255.38
2076.87	-1297.77
2197.97	-1269
2292.37	-1323.5
2430.75	-1292.46
2526.11	-1343.16
2692.79	-1313.36
2868.53	-1277.15
2998.26	-1334.91
3215.47	-1299.14
3287.79	-1328.35
3307.72	-1203.91
3290.8	-1197.75
8130.57	1433.64
-188.091	-258.885
-192.794	-265.358
-188.448	-279.386
-194.04	-287.676
-189.711	-303.601
-195.54	-312.93
-190.5	-329.956
-197.5	-342.08
-191.544	-360.243
-199.525	-375.253
-193.322	-396.368
-201.651	-413.445
-194.827	-437.588
-204.182	-458.6
-197.043	-487.699
-206.783	-511.805
-199.056	-546.901
-209.658	-576.032
-200.861	-618.187
-213.531	-657.18
-203.972	-711.334
-219.132	-764.203
-208.053	-834.454
-226.197	-907.227
-213.525	-1004.56
-235.772	-1109.22
-209.246	-1186.69
-209.246	-1186.69
-167.425	-1191.29
-166.59	-1185.35
-125.643	-1195.42
-83.4287	-1193.09
-83.7775	-1198.07
-41.7747	-1196.27
-41.7747	-1196.27
-2.20069e-13	-1198
-2.2062e-13	-1201
41.9841	-1202.27
83.7078	-1197.08
84.0566	-1202.06
